,ID,Household income,Education,Household size,Rainfall,Ave temp,Travel time,Amount spent,Willingness to pay,Kitchen Sink,ToiletWC,Garden,Car,Volume,Shortest distance,Height diff,LULC,Gender_female,Gender_male,Method_borehole,Method_carried,Method_delivered,Method_well,Availability_not_often,Availability_often,Quality_fair,Quality_good,Quality_poor,Quality_very good,Predicted volume
184,185,70000,1,5,107,74,130,380,430,0,0,0,0,100,342.38,2,7,1,0,0,1,0,0,1,0,0,1,0,0,225.36514057544167
185,186,95000,1,5,107,74,130,165,210,0,0,0,0,100,297.26,6,7,1,0,0,1,0,0,1,0,0,1,0,0,153.24037250119994
186,187,95000,1,6,107,74,130,120,170,0,0,0,1,120,231.68,8,7,1,0,0,0,1,0,0,1,0,1,0,0,183.3114394267622
187,188,65000,1,5,107,74,120,165,210,0,0,0,0,100,237.2,0,7,1,0,0,0,1,0,1,0,0,1,0,0,141.77278405983736
188,189,45000,1,3,107,74,20,280,330,0,0,0,0,300,186.42,6,7,1,0,0,0,1,0,1,0,0,1,0,0,261.4310142725124
189,190,40000,1,4,107,74,20,360,410,0,0,0,0,400,72.57,3,7,1,0,0,0,1,0,1,0,1,0,0,0,347.99699792659726
190,191,55000,1,3,107,74,13,450,500,0,0,0,0,360,112.72,3,7,1,0,0,1,0,0,1,0,1,0,0,0,380.14673688788963
191,192,55000,1,3,107,74,13,450,500,0,0,0,0,360,159.14,6,7,1,0,0,0,1,0,0,1,1,0,0,0,373.425894026662
192,193,85000,1,6,107,74,50,165,210,0,0,0,0,300,196.45,4,7,1,0,0,0,1,0,0,1,1,0,0,0,285.8588442246479
193,194,90000,1,5,107,74,40,210,260,0,0,0,0,300,222.3,9,7,1,0,0,0,1,0,0,1,1,0,0,0,296.3427873619376
194,195,60000,1,3,107,74,13,280,330,0,0,0,0,390,128.72,1,7,1,0,0,1,0,0,0,1,0,1,0,0,309.65501448694016
195,196,100000,1,4,107,74,35,285,330,0,0,0,0,320,306.37,15,7,1,0,0,1,0,0,1,0,0,1,0,0,317.7115414747933
196,197,100000,1,6,107,74,40,210,260,0,0,0,0,360,196.6,3,7,1,0,0,1,0,0,0,1,0,1,0,0,346.42581666034084
197,198,40000,1,4,107,74,30,330,380,0,0,0,0,360,211.02,2,7,1,0,0,0,1,0,0,1,0,1,0,0,301.2186103512454
198,199,50000,1,3,107,74,13,480,300,0,0,0,0,390,192.63,4,7,1,0,0,0,1,0,1,0,1,0,0,0,328.72863452007755
199,200,75000,1,4,107,74,30,330,380,0,0,0,0,360,230.85,2,7,1,0,0,0,1,0,0,1,0,1,0,0,348.7033057371955
200,201,95000,1,6,284,76,40,285,330,0,0,0,0,480,101.84,0,7,1,0,0,0,1,0,1,0,0,1,0,0,429.2632534586727
201,202,55000,1,3,284,76,13,570,280,0,0,0,0,450,138.64,2,7,1,0,0,0,1,0,0,1,0,1,0,0,363.8657691680414
202,203,65000,1,4,284,76,13,480,300,0,0,0,0,520,105.08,1,7,1,0,0,0,1,0,1,0,0,1,0,0,410.99460469602826
203,204,105000,1,3,284,76,5,720,380,0,0,0,0,570,72.84,0,7,1,0,0,1,0,0,0,1,1,0,0,0,527.6314554522021
204,205,65000,1,5,284,76,20,300,350,0,0,0,0,550,87.14,1,7,0,1,0,1,0,0,0,1,0,1,0,0,396.22659070705083
205,206,60000,1,3,284,76,13,600,450,0,0,0,0,480,113.88,4,7,0,1,0,0,1,0,1,0,1,0,0,0,435.0389283336857
206,207,75000,1,4,284,76,20,450,500,0,0,0,0,480,137.06,2,7,1,0,0,1,0,0,0,1,1,0,0,0,444.6814018868017
207,208,105000,1,4,284,76,20,380,430,0,0,0,0,480,132.09,4,7,0,1,0,1,0,0,0,1,0,1,0,0,447.44564798415854
208,209,45000,1,3,284,76,5,765,280,0,0,0,0,600,55.07,3,7,1,0,0,1,0,0,0,1,0,1,0,0,426.6854900502813
209,210,80000,1,4,284,76,5,525,480,0,0,0,0,560,85.29,4,7,1,0,0,0,1,0,1,0,1,0,0,0,505.66403070314686
210,211,80000,1,4,284,76,5,600,450,0,0,0,0,640,27.07,1,7,1,0,0,1,0,0,1,0,0,1,0,0,531.8189214778704
211,212,95000,1,6,284,76,54,165,210,0,0,0,0,300,146.49,2,7,1,0,0,0,1,0,1,0,0,1,0,0,310.64048561493837
212,213,85000,1,6,284,76,54,270,320,0,0,0,0,300,131.61,2,7,1,0,0,0,1,0,0,1,1,0,0,0,343.8877647082015
213,214,40000,1,4,284,76,44,240,290,0,0,0,0,280,152.63,1,7,1,0,0,1,0,0,0,1,0,1,0,0,227.6690592894747
214,215,100000,1,4,284,76,34,310,360,0,0,0,1,400,76.69,1,7,1,0,0,1,0,0,1,0,1,0,0,0,418.5346617159716
215,216,95000,1,6,284,76,45,210,260,0,0,0,0,360,105.72,2,7,1,0,0,1,0,0,1,0,1,0,0,0,351.7386047035525
216,217,95000,1,6,284,76,45,380,430,0,0,0,0,360,90.44,2,7,1,0,0,1,0,0,0,1,1,0,0,0,427.91170871954773
217,218,95000,1,6,284,76,44,285,330,0,0,0,0,480,39.66,0,7,1,0,0,1,0,0,0,1,0,1,0,0,417.73726158357505
218,219,95000,1,4,284,76,13,450,500,0,0,0,0,480,79.4,2,7,1,0,0,1,0,0,0,1,1,0,0,0,483.07903516015625
219,220,95000,1,6,284,76,54,165,210,0,0,0,0,300,118.98,1,7,1,0,0,0,1,0,0,1,0,1,0,0,308.81683306222374
220,221,95000,1,4,284,76,44,240,290,0,0,0,0,280,144.81,0,7,1,0,0,1,0,0,0,1,1,0,0,0,307.4369304838077
221,222,50000,1,4,284,76,25,360,410,0,0,0,0,400,85.98,3,7,1,0,0,1,0,0,0,1,1,0,0,0,345.93963363354163
222,223,75000,1,4,284,76,13,525,480,0,0,0,0,560,35.47,1,7,1,0,0,1,0,0,1,0,1,0,0,0,493.55689816367635
223,224,80000,1,4,284,76,35,285,330,0,0,0,0,320,105.39,3,7,1,0,0,0,1,0,0,1,0,1,0,0,328.5282572037394
224,225,75000,1,4,284,76,5,570,280,0,0,0,0,600,55.11,0,7,1,0,0,0,1,0,0,1,0,1,0,0,462.4241156294551
225,226,80000,1,4,284,76,34,330,380,0,0,0,0,360,104.04,0,7,1,0,0,0,1,0,0,1,1,0,0,0,367.58203205038876
226,227,80000,1,6,284,76,54,165,210,0,0,0,0,300,150.88,4,7,1,0,0,1,0,0,0,1,1,0,0,0,273.8015331867611
227,228,80000,1,4,284,76,44,300,350,0,0,0,0,320,188.67,5,7,1,0,0,0,1,0,0,1,1,0,0,0,320.6924004014752
228,229,100000,1,3,284,76,24,360,410,0,0,0,0,300,107.45,0,7,1,0,0,0,1,0,1,0,1,0,0,0,391.8145466239998
229,230,55000,1,3,284,76,24,360,410,0,0,0,0,300,156.85,2,7,1,0,0,1,0,0,1,0,1,0,0,0,314.63097839489507
230,231,60000,1,3,284,76,13,480,300,0,0,0,0,390,78.11,1,7,1,0,0,0,1,0,0,1,0,1,0,0,352.1652109469021
231,232,50000,1,4,284,76,34,330,380,0,0,0,0,360,118.6,3,7,1,0,0,0,1,0,0,1,0,1,0,0,319.2511128977804
232,233,45000,1,3,284,76,5,690,500,0,0,0,0,540,42.38,2,7,1,0,0,0,1,0,0,1,0,0,0,1,427.49935950170624
233,234,95000,1,6,284,76,54,320,370,0,0,0,0,300,100.9,4,7,1,0,0,0,1,0,1,0,1,0,0,0,386.8535657035647
234,235,50000,1,3,284,76,13,480,300,0,0,0,0,390,66.73,2,7,0,1,0,1,0,0,1,0,1,0,0,0,333.938485726197
235,236,65000,1,5,284,76,48,210,260,0,0,0,0,300,172.24,4,7,1,0,0,0,1,0,1,0,0,1,0,0,274.6281135239282
236,237,90000,1,6,284,76,84,165,210,0,0,0,0,300,201.09,7,7,1,0,0,0,1,0,1,0,1,0,0,0,267.15948494443643
237,238,90000,1,6,284,76,64,200,250,0,0,0,0,240,234.88,6,7,0,1,0,0,1,0,1,0,0,1,0,0,284.03134779139816
238,239,55000,1,3,284,76,34,330,380,0,0,0,0,270,223.29,7,7,1,0,0,0,1,0,0,1,1,0,0,0,273.3667174401178
239,240,105000,1,3,284,76,38,285,330,0,0,0,0,240,251.73,10,7,0,1,0,0,1,0,1,0,0,1,0,0,305.503091855075
240,241,55000,1,3,284,76,44,220,270,0,0,0,0,240,304.38,17,7,1,0,0,0,1,0,1,0,1,0,0,0,188.4617881764162
241,242,105000,1,6,284,76,94,285,330,0,0,0,0,180,367.9,14,7,1,0,0,0,1,0,1,0,1,0,0,0,283.9148675474219
242,243,95000,1,6,284,76,94,285,330,0,0,0,0,180,369.86,18,7,1,0,0,0,1,0,1,0,0,1,0,0,262.5883655180492
243,244,100000,1,3,284,76,84,270,320,0,0,0,0,150,438.77,15,7,0,1,0,0,1,0,1,0,0,1,0,0,210.28503824051376
244,245,90000,1,6,284,76,134,165,210,0,0,0,0,120,446.23,0,7,0,1,0,0,1,0,1,0,0,1,0,0,172.72116665043643
245,246,70000,1,5,284,76,113,165,210,0,0,0,0,100,378.76,2,7,1,0,0,0,1,0,0,1,1,0,0,0,138.92355760244834
246,247,100000,1,2,284,76,84,320,370,0,0,0,0,100,462.39,22,7,0,1,0,0,1,0,0,1,0,1,0,0,185.29624448446856
247,248,60000,1,3,284,76,64,120,170,0,0,0,0,120,421.35,19,7,0,1,0,0,1,0,1,0,1,0,0,0,87.99608389482884
248,249,100000,1,4,284,76,134,210,260,0,0,0,1,80,463.04,23,7,1,0,0,0,1,0,0,1,1,0,0,0,146.69678896399225
249,250,45000,1,3,284,76,94,120,170,0,0,0,0,90,473.06,18,7,1,0,0,0,1,0,1,0,0,1,0,0,34.268321076039115
250,251,70000,1,6,284,76,124,410,460,0,0,0,0,60,544.23,22,7,1,0,0,0,1,0,1,0,0,1,0,0,214.98655870676578
251,252,45000,1,3,284,76,134,120,170,0,0,0,0,60,527.8,19,7,0,1,0,0,1,0,0,1,0,1,0,0,-20.53102997514543
252,253,95000,1,6,284,76,124,120,170,0,0,0,0,60,374.88,2,7,0,1,0,0,1,0,1,0,0,1,0,0,155.78200873111984
253,254,65000,1,5,284,76,134,120,170,0,0,0,0,100,365.0,0,7,1,0,0,0,1,0,1,0,1,0,0,0,104.59231204632914
254,255,90000,1,6,284,76,124,120,170,0,0,0,0,60,440.65,3,7,0,1,0,0,1,0,1,0,0,1,0,0,142.39568012664034
255,256,90000,1,6,284,76,124,120,170,0,0,0,0,60,509.4,3,7,0,1,0,0,1,0,0,1,0,1,0,0,131.6790104316416
256,257,90000,1,4,284,76,134,120,170,0,0,0,0,80,578.28,8,7,0,1,0,0,1,0,0,1,0,1,0,0,79.64178461497579
257,258,90000,1,6,284,76,124,120,170,0,0,0,0,60,598.07,3,7,0,1,0,0,1,0,1,0,0,1,0,0,131.04212275821268
258,259,90000,1,5,284,76,124,120,170,0,0,0,0,50,541.94,28,7,1,0,0,0,1,0,0,1,0,1,0,0,69.73877026048575
259,260,90000,1,6,284,76,134,120,170,0,0,0,0,60,537.82,9,7,0,1,0,0,1,0,0,1,0,1,0,0,111.1680574800402
260,261,70000,1,5,284,76,94,90,140,0,0,0,0,150,419.44,13,7,0,1,0,0,1,0,1,0,1,0,0,0,115.21854232991805
261,262,60000,1,5,284,76,134,90,140,0,0,0,0,100,467.74,27,7,1,0,0,0,1,0,0,1,0,1,0,0,24.384646886066434
262,263,65000,1,5,284,76,134,90,140,0,0,0,0,100,465.28,30,7,0,1,0,0,1,0,1,0,0,1,0,0,29.904011298798935
263,264,80000,1,4,284,76,134,90,140,0,0,0,0,80,496.23,28,7,0,1,0,0,1,0,0,1,0,1,0,0,23.911362851199613
264,265,55000,1,3,284,76,134,90,140,0,0,0,0,60,578.36,35,7,0,1,0,0,1,0,0,1,1,0,0,0,-50.54520520357062
265,266,80000,1,4,284,76,134,90,140,0,0,0,0,80,578.02,21,7,0,1,0,0,1,0,1,0,0,0,0,1,-9.040994080924975
266,267,80000,1,6,284,76,134,90,140,0,0,0,0,60,548.89,15,7,1,0,0,0,1,0,1,0,1,0,0,0,80.87983318482466
267,268,80000,1,3,284,76,134,90,140,0,0,0,0,60,569.17,13,7,0,1,0,0,1,0,1,0,0,1,0,0,27.409424253788984
268,269,80000,1,3,284,76,84,120,170,0,0,0,0,120,405.76,11,7,1,0,0,0,1,0,1,0,1,0,0,0,116.60932989689809
269,270,80000,1,4,284,76,94,120,170,0,0,0,0,120,380.87,10,7,1,0,0,0,1,0,1,0,0,1,0,0,128.6647214512807
270,271,65000,1,5,284,76,94,120,170,0,0,0,0,150,351.37,6,7,1,0,0,0,1,0,1,0,1,0,0,0,141.89986153535216
271,272,45000,1,3,284,76,84,165,210,0,0,0,0,150,405.94,8,7,0,1,0,0,1,0,1,0,0,1,0,0,97.18505078054443
272,273,50000,1,4,284,76,84,165,210,0,0,0,0,200,431.0,9,7,0,1,0,0,1,0,0,1,0,1,0,0,124.52214237144008
273,274,40000,1,4,284,76,88,165,210,0,0,0,0,200,414.42,8,7,1,0,0,0,1,0,1,0,0,1,0,0,118.21169786656179
274,275,85000,1,6,284,76,94,165,210,0,0,0,0,180,430.59,8,7,0,1,0,0,1,0,1,0,1,0,0,0,203.14651942523085
275,276,105000,1,6,284,76,94,165,210,0,0,0,1,180,475.84,10,7,1,0,0,0,1,0,0,1,1,0,0,0,245.63490689005528
276,277,75000,1,4,284,76,84,120,170,0,0,0,0,160,509.01,6,7,1,0,0,0,1,0,0,1,1,0,0,0,132.20269941945733
277,278,85000,1,6,284,76,134,120,170,0,0,0,0,120,576.85,4,7,0,1,0,0,1,0,1,0,0,1,0,0,130.55468436532945
278,279,65000,1,5,284,76,134,120,170,0,0,0,0,100,606.85,36,7,1,0,0,0,1,0,0,1,0,1,0,0,20.860169122331513
279,280,70000,1,5,284,76,134,120,170,0,0,0,0,100,597.34,1,7,1,0,0,0,1,0,0,1,0,1,0,0,87.5178415538553
280,281,55000,1,3,284,76,84,120,170,0,0,0,0,120,588.59,37,7,1,0,0,0,1,0,0,1,0,1,0,0,18.71632259809229
281,282,55000,1,4,284,76,88,120,170,0,0,0,0,160,534.18,31,7,1,0,0,0,1,0,1,0,1,0,0,0,62.85447800563034
282,283,55000,1,3,284,76,88,165,210,0,0,0,0,150,353.01,5,7,1,0,0,0,1,0,0,1,1,0,0,0,114.12747033652579
283,284,55000,1,6,284,76,98,165,210,0,0,0,0,180,469.66,21,7,0,1,0,0,1,0,1,0,1,0,0,0,133.41091872621752
284,285,55000,1,4,284,76,98,165,210,0,0,0,0,120,393.91,12,7,0,1,0,0,1,0,0,1,1,0,0,0,98.85754051264024
285,286,55000,1,6,284,76,98,165,210,0,0,0,0,180,317.62,11,7,1,0,0,0,1,0,1,0,1,0,0,0,163.7343501707876
286,287,55000,1,6,284,76,74,210,260,0,0,0,0,360,223.62,10,7,1,0,0,0,1,0,1,0,0,1,0,0,258.3642239039386
287,288,70000,1,5,284,76,64,240,290,0,0,0,0,350,178.75,11,7,0,1,0,0,1,0,0,1,1,0,0,0,276.1082535062304
288,289,100000,1,3,284,76,13,480,300,0,0,0,0,390,242.92,14,7,0,1,0,0,1,0,0,1,1,0,0,0,374.0285594085832
289,290,40000,1,4,284,76,8,570,280,0,0,0,0,600,47.76,2,7,1,0,0,0,1,0,1,0,1,0,0,0,416.40688953870244
290,291,60000,1,3,284,76,13,450,500,0,0,0,0,360,131.19,12,7,1,0,0,0,1,0,1,0,0,1,0,0,381.9437779915547
291,292,75000,1,4,284,76,34,330,380,0,0,0,0,360,145.66,10,7,1,0,0,0,1,0,0,1,0,1,0,0,342.2040640213296
292,293,90000,1,6,284,76,84,165,210,0,0,0,0,300,188.32,20,7,1,0,0,0,1,0,0,1,0,1,0,0,241.61299477300793
293,294,60000,1,3,284,76,8,480,300,0,0,0,0,390,284.86,16,7,1,0,0,0,1,0,1,0,0,1,0,0,323.74409123749734
294,295,105000,1,6,284,76,94,480,300,0,0,0,0,180,458.75,30,7,1,0,0,0,1,0,1,0,0,1,0,0,279.42695636274436
295,296,40000,1,4,284,76,94,480,300,0,0,0,0,120,564.72,38,7,1,0,0,0,1,0,1,0,1,0,0,0,118.54001942799056
296,297,85000,1,6,284,76,98,480,300,0,0,0,0,180,489.34,35,7,1,0,0,0,1,0,0,1,0,0,0,1,187.17867094967
297,298,45000,1,3,284,76,74,210,260,0,0,0,0,180,409.46,27,7,1,0,0,0,1,0,1,0,0,1,0,0,106.59885329193128
298,299,65000,1,4,284,76,94,210,260,0,0,0,0,120,525.76,23,7,1,0,0,0,1,0,1,0,0,1,0,0,118.93119534191891
299,300,45000,1,3,284,76,74,210,260,0,0,0,0,180,429.38,9,7,1,0,0,0,1,0,0,1,0,1,0,0,129.78196831360492
300,301,100000,1,4,107,79,84,165,210,0,0,0,0,200,192.46,2,7,1,0,0,0,1,0,1,0,0,1,0,0,218.76759543825602
301,302,100000,1,5,107,79,44,210,260,0,0,0,0,300,222.27,3,7,1,0,0,0,1,0,1,0,1,0,0,0,313.77387290631657
302,303,100000,1,3,107,79,24,360,410,0,0,0,0,300,264.75,4,7,1,0,0,0,1,0,1,0,0,1,0,0,361.70202472256636
303,304,100000,1,4,107,79,64,240,290,0,0,0,0,280,283.44,4,7,1,0,0,0,1,0,0,1,0,1,0,0,276.4418916434616
304,305,100000,1,4,107,79,64,240,290,0,0,0,0,280,269.03,4,7,1,0,0,0,1,0,1,0,0,1,0,0,283.26845648750026
305,306,100000,1,6,107,79,74,210,260,0,0,0,0,360,239.04,4,7,1,0,0,0,1,0,1,0,0,1,0,0,317.096396438548
306,307,100000,1,3,107,79,8,525,480,0,0,0,0,420,179.36,3,7,1,0,0,0,1,0,0,1,1,0,0,0,458.0957752556277
307,308,70000,1,5,107,79,28,330,380,0,0,0,0,450,147.41,3,7,1,0,0,0,1,0,0,1,1,0,0,0,378.5477108822377
308,309,65000,1,5,107,79,28,285,330,0,0,0,0,400,183.85,3,7,1,0,0,0,1,0,1,0,0,1,0,0,339.28529296115437
309,310,105000,1,4,107,79,28,360,410,0,0,0,0,400,216.09,4,7,1,0,0,0,1,0,0,1,1,0,0,0,405.47100035096696
310,311,100000,1,3,107,79,13,450,500,0,0,0,0,360,114.04,2,7,1,0,0,1,0,0,1,0,1,0,0,0,435.91950948408095
311,312,65000,1,5,107,79,13,450,500,0,0,0,0,600,73.16,1,7,1,0,0,0,1,0,0,1,1,0,0,0,486.3931839146015
312,313,70000,1,5,107,79,44,240,290,0,0,0,0,350,114.74,2,7,1,0,0,1,0,0,0,1,0,1,0,0,294.36398487113706
313,314,90000,1,6,107,79,48,210,260,0,0,0,0,360,152.21,4,7,1,0,0,0,1,0,1,0,1,0,0,0,332.1952157141649
314,315,70000,1,5,107,79,84,120,170,0,0,0,0,200,208.63,4,7,0,1,0,0,1,0,0,1,1,0,0,0,162.7181751337684
315,316,90000,1,6,107,79,44,240,290,0,0,0,0,420,147.33,3,7,1,0,0,0,1,0,0,1,1,0,0,0,360.6764226934775
316,317,45000,1,3,107,79,8,765,280,0,0,0,0,600,57.28,2,7,0,1,0,1,0,0,1,0,0,1,0,0,418.65347384702096
317,318,60000,1,3,107,79,13,450,500,0,0,0,0,360,110.26,1,7,1,0,0,1,0,0,1,0,1,0,0,0,382.24264072007776
318,319,40000,1,4,107,79,13,405,450,0,0,0,0,440,154.15,3,7,1,0,0,0,1,0,0,1,0,1,0,0,362.95868643324513
319,320,40000,1,4,107,79,13,405,450,0,0,0,0,440,196.76,4,7,0,1,0,0,1,0,0,1,1,0,0,0,356.35538793613637
320,321,105000,1,3,107,79,8,525,480,0,0,0,0,420,190.08,4,7,0,1,0,0,1,0,0,1,1,0,0,0,460.66847350625187
321,322,100000,1,2,107,79,8,840,550,0,0,0,0,440,183.97,0,7,0,1,0,0,1,0,0,1,1,0,0,0,527.4846706401099
322,323,100000,1,6,107,79,24,360,410,0,0,0,0,600,60.0,1,7,1,0,0,0,1,0,1,0,1,0,0,0,507.72980828633433
323,324,100000,1,3,107,79,8,525,480,0,0,0,0,420,164.91,3,7,1,0,0,0,1,0,0,1,0,1,0,0,459.1435386492605
324,325,100000,1,3,107,79,84,210,260,0,0,0,0,180,193.76,3,7,0,1,0,0,1,0,0,1,0,1,0,0,210.08154750526336
325,326,100000,1,6,107,79,94,210,260,0,0,0,0,180,229.71,3,7,0,1,0,0,1,0,0,1,0,1,0,0,251.55391569445447
326,327,100000,1,5,107,79,98,210,260,0,0,0,0,150,244.77,5,7,0,1,0,0,1,0,0,1,1,0,0,0,219.50083819899712
327,328,100000,1,4,107,79,134,210,260,0,0,0,0,120,280.49,5,7,1,0,0,0,1,0,1,0,1,0,0,0,169.8470145805664
328,329,45000,1,6,107,79,134,210,260,0,0,0,0,120,226.08,0,7,1,0,0,0,1,0,1,0,1,0,0,0,140.4748795007942
329,330,60000,1,3,107,79,84,210,260,0,0,0,0,180,208.21,3,7,1,0,0,1,0,0,1,0,0,1,0,0,154.02383949083912
330,331,80000,1,4,107,79,74,120,170,0,0,0,0,160,227.73,4,7,1,0,0,0,1,0,1,0,0,1,0,0,164.66629525115735
331,332,105000,1,4,107,79,84,120,170,0,0,0,0,160,263.29,2,7,0,1,0,1,0,0,1,0,1,0,0,0,182.64856862763952
332,333,70000,1,5,107,79,134,120,170,0,0,0,0,100,295.58,7,7,1,0,0,0,1,0,0,1,0,1,0,0,87.29079508813874
333,334,75000,1,4,107,79,84,120,170,0,0,0,0,160,258.31,8,7,0,1,0,0,1,0,0,1,1,0,0,0,132.755953534622
334,335,75000,1,4,107,79,84,120,170,0,0,0,0,160,217.61,6,7,0,1,0,1,0,0,0,1,1,0,0,0,131.6878704293554
335,336,75000,1,4,107,79,34,330,380,0,0,0,0,360,112.01,5,7,0,1,0,0,1,0,0,1,0,1,0,0,338.3780976690717
336,337,60000,1,3,107,79,13,450,500,0,0,0,0,360,106.78,3,7,0,1,0,1,0,0,1,0,0,1,0,0,376.81825132132917
337,338,65000,1,5,107,79,34,285,330,0,0,0,0,400,62.43,2,7,1,0,0,1,0,0,1,0,0,1,0,0,338.1688061813015
338,339,50000,1,4,107,79,13,405,450,0,0,0,0,440,68.25,3,7,0,1,0,0,1,0,1,0,1,0,0,0,387.6648640996831
339,340,50000,1,5,107,79,34,285,330,0,0,0,0,400,117.72,4,7,0,1,0,1,0,0,0,1,0,1,0,0,301.78325880756165
340,341,50000,1,3,107,79,13,450,500,0,0,0,0,360,150.76,4,7,0,1,0,0,1,0,0,1,1,0,0,0,360.286934751789
341,342,50000,1,4,107,79,44,285,330,0,0,0,0,320,187.24,4,7,1,0,0,1,0,0,1,0,0,1,0,0,259.61872499872726
342,343,50000,1,6,107,79,84,165,210,0,0,0,0,300,196.98,1,7,1,0,0,1,0,0,1,0,1,0,0,0,203.83089862911856
343,344,50000,1,5,107,79,44,240,290,0,0,0,0,350,151.79,4,7,0,1,0,1,0,0,1,0,1,0,0,0,265.2093201572066
344,345,50000,1,3,107,79,8,525,480,0,0,0,0,420,52.17,2,7,0,1,0,0,1,0,0,1,0,1,0,0,397.4815490839468
345,346,50000,1,4,107,79,34,330,380,0,0,0,0,360,109.81,1,7,1,0,0,1,0,0,0,1,0,1,0,0,305.6128123040457
346,347,50000,1,5,107,79,44,240,290,0,0,0,0,350,145.99,3,7,0,1,0,1,0,0,1,0,0,1,0,0,266.8910917067755
347,348,70000,1,4,107,79,24,360,410,0,0,0,0,400,97.02,2,7,1,0,0,0,1,0,0,1,0,1,0,0,372.64302469842374
348,349,75000,1,4,107,79,24,360,410,0,0,0,0,400,76.22,0,7,0,1,0,1,0,0,0,1,0,1,0,0,374.74311879343674
349,350,90000,1,6,107,79,44,240,290,0,0,0,0,420,71.81,2,7,1,0,0,0,1,0,1,0,1,0,0,0,374.62369878697257
350,351,70000,1,5,107,79,44,285,330,0,0,0,0,400,61.2,1,7,0,1,0,0,1,0,1,0,1,0,0,0,344.4307277421392
351,352,75000,1,4,107,79,34,330,380,0,0,0,0,360,125.25,2,7,0,1,0,1,0,0,0,1,1,0,0,0,336.03956826688136
352,353,100000,1,3,107,79,64,120,170,0,0,0,0,120,293.9,5,7,1,0,0,0,1,0,1,0,0,1,0,0,168.05029680228665
353,354,70000,1,5,107,79,134,120,170,0,0,0,0,100,340.3,5,7,1,0,0,0,1,0,0,1,1,0,0,0,88.55573788860795
354,355,80000,1,6,107,79,134,120,170,0,0,0,0,120,267.37,4,7,0,1,0,0,1,0,1,0,0,1,0,0,134.73737526645164
355,356,95000,1,6,107,79,134,120,170,0,0,0,0,120,296.45,5,7,0,1,0,0,1,0,1,0,0,1,0,0,151.9116223148976
356,357,90000,1,6,107,79,134,120,170,0,0,0,0,60,328.4,6,7,0,1,0,0,1,0,0,1,1,0,0,0,121.22784728895016
357,358,40000,1,4,107,79,94,120,170,0,0,0,0,120,271.15,4,7,1,0,0,0,1,0,0,1,1,0,0,0,74.66314793388608
358,359,55000,1,3,107,79,84,120,170,0,0,0,0,120,260.71,4,7,0,1,0,0,1,0,0,1,0,1,0,0,84.46805868261609
359,360,100000,1,3,107,79,94,90,140,0,0,0,0,90,327.27,7,7,0,1,0,0,1,0,1,0,0,1,0,0,113.2227569225712
360,361,85000,1,6,107,79,134,90,140,0,0,0,0,120,291.29,6,7,1,0,0,0,1,0,1,0,1,0,0,0,125.41633573365917
361,362,105000,1,6,107,79,124,90,140,0,0,0,0,60,339.84,8,7,0,1,0,0,1,0,1,0,1,0,0,0,138.07263251157613
362,363,100000,1,6,107,79,124,90,140,0,0,0,0,60,306.22,6,7,1,0,0,0,1,0,1,0,1,0,0,0,139.30084464919412
363,364,100000,1,5,107,79,134,90,140,0,0,0,0,100,268.07,5,7,1,0,0,0,1,0,0,1,0,0,0,1,76.61611036076329
364,365,100000,1,6,107,79,134,90,140,0,0,0,0,60,355.76,7,7,1,0,0,0,1,0,1,0,0,1,0,0,125.10185155056604
365,366,100000,1,3,107,79,124,90,140,0,0,0,0,60,310.04,7,7,1,0,0,0,1,0,1,0,0,1,0,0,84.39995853804385
366,367,100000,1,5,107,79,144,90,140,0,0,0,0,50,357.58,7,7,1,0,0,0,1,0,0,1,0,1,0,0,90.90204400154136
367,368,100000,1,6,107,79,134,90,140,0,0,0,0,60,306.79,10,7,1,0,0,0,1,0,0,1,0,1,0,0,117.94994096301065
368,369,80000,1,5,107,79,144,90,140,0,0,0,0,50,356.72,11,7,1,0,0,0,1,0,1,0,0,1,0,0,62.11247857712732
369,370,65000,1,5,107,79,134,90,140,0,0,0,0,100,244.0,3,7,0,1,0,1,0,0,1,0,1,0,0,0,74.12782785279236
370,371,80000,1,4,107,79,34,330,380,0,0,0,0,360,183.17,4,7,1,0,0,0,1,0,0,1,0,1,0,0,345.29034268418576
371,372,60000,1,3,107,79,84,120,170,0,0,0,0,120,237.61,5,7,1,0,0,1,0,0,0,1,0,1,0,0,86.77546074090344
372,373,60000,1,3,107,79,18,405,450,0,0,0,0,330,157.43,4,7,1,0,0,1,0,0,0,1,1,0,0,0,335.3719845116001
373,374,60000,1,4,107,79,28,330,380,0,0,0,0,360,203.97,3,7,1,0,0,1,0,0,0,1,0,1,0,0,315.27900223894807
374,375,60000,1,4,107,79,28,330,380,0,0,0,0,360,136.36,1,7,1,0,0,1,0,0,1,0,0,0,0,1,284.7352121836542
375,376,70000,1,5,107,79,24,360,410,0,0,0,0,500,45.04,1,7,1,0,0,1,0,0,0,1,1,0,0,0,413.69589757197633
376,377,50000,1,4,107,79,13,480,300,0,0,0,0,520,47.68,2,7,1,0,0,1,0,0,1,0,1,0,0,0,377.2157107970729
377,378,80000,1,4,107,79,24,360,410,0,0,0,0,400,79.16,0,7,0,1,0,1,0,0,1,0,0,1,0,0,388.13246960645114
