,ID,Household income,Education,Household size,Rainfall,Ave temp,Travel time,Amount spent,Willingness to pay,Kitchen Sink,ToiletWC,Garden,Car,Volume,Shortest distance,Height diff,LULC,Gender_female,Gender_male,Method_borehole,Method_carried,Method_delivered,Method_well,Availability_not_often,Availability_often,Quality_fair,Quality_good,Quality_poor,Quality_very good,Predicted volume
147,148,85000,1,6,107,74,35,300,350,0,0,0,0,480,57.71,1,7,1,0,0,1,0,0,1,0,1,0,0,0,479.8167180563289
148,149,40000,1,4,107,74,62,120,170,0,0,0,0,160,229.59,8,7,1,0,0,0,1,0,1,0,1,0,0,0,119.95595124648773
149,150,45000,1,3,107,74,5,645,400,0,0,0,0,510,36.36,1,7,1,0,0,1,0,0,1,0,0,1,0,0,522.3455531703727
150,151,65000,1,5,107,74,35,285,330,0,0,0,0,400,129.4,5,7,1,0,0,0,1,0,0,1,0,1,0,0,313.9675293896899
151,152,40000,1,4,107,74,32,360,410,0,0,0,0,400,121.5,4,7,1,0,0,0,1,0,0,1,1,0,0,0,364.30216576221704
152,153,40000,1,6,107,74,42,210,260,0,0,0,0,360,177.72,4,7,1,0,0,0,1,0,0,1,0,1,0,0,291.13093342801255
153,154,40000,1,5,107,74,132,380,430,0,0,0,0,100,230.65,7,7,1,0,0,0,1,0,0,1,0,1,0,0,170.30603619984763
154,155,40000,1,4,107,74,92,210,260,0,0,0,0,120,294.54,6,7,1,0,0,0,1,0,0,1,1,0,0,0,121.17326462838511
155,156,40000,1,4,107,74,92,210,260,0,0,0,0,120,178.72,2,7,1,0,0,0,1,0,1,0,1,0,0,0,128.95176588962914
156,157,40000,1,5,107,74,132,380,430,0,0,0,0,100,196.02,9,7,1,0,0,0,1,0,1,0,1,0,0,0,154.95843270562978
157,158,90000,1,6,107,74,122,210,260,0,0,0,0,60,224.45,11,7,1,0,0,0,1,0,0,1,1,0,0,0,146.35523647092006
158,159,105000,1,6,107,74,113,180,230,0,0,0,0,120,215.2,11,7,1,0,0,0,1,0,0,1,1,0,0,0,171.41214436078616
159,160,70000,1,5,107,74,113,210,260,0,0,0,0,100,210.11,5,7,1,0,0,0,1,0,1,0,1,0,0,0,128.76615950657816
160,161,70000,1,3,107,74,92,210,260,0,0,0,0,90,250.91,6,7,1,0,0,0,1,0,0,1,1,0,0,0,123.07566483776202
161,162,70000,1,5,107,74,122,180,230,0,0,0,0,50,332.63,7,7,1,0,0,0,1,0,0,1,0,1,0,0,94.47916008534719
162,163,70000,1,6,107,74,122,210,260,0,0,0,0,60,389.28,1,7,1,0,0,0,1,0,1,0,0,1,0,0,131.12122527490433
